User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Yunits,Func_group,Genus,Species,Native_Status,Amount_warmed_C,Amount_warmed_type,Years_warmed,Latitude,Longitude,Max_lat_of_species,Year_round_warm,Site,Tissue_Type,Lichen_Moss_Type,Warmed_Mean,Warmed_Var,Warmed_N,Ambient_Mean,Ambient_Var,Ambient_N,Notes,Comments,To_Remove
KD,213,Lasso_2021_FrontEcolEvol,2016,Pub213_Fig7,Percent_cover,mean_SE,percent_change,Forb,,,,1.7,Annual_average,3,3.82675,-74.41308,,Yes,Sumapaz,,,-0.413,0.496,10,-0.496,0.579,10,,,
KD,213,Lasso_2021_FrontEcolEvol,2016,Pub213_Fig7,Percent_cover,mean_SE,percent_change,Lichen,,,,1.7,Annual_average,3,3.82675,-74.41308,,Yes,Sumapaz,,,0.331,0.413,10,0.661,0.413,10,,,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig2,Percent_cover,mean_SE,percent,Graminoid,,,,,,0.083,27.80847,89.30373,,Yes,North,Grass,,25,2.045,3,25.227,2.386,3,No. plots per treatment,n determined from text,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig2,Percent_cover,mean_SE,percent,Graminoid,,,,,,1.083,27.80847,89.30373,,Yes,North,Grass,,30.341,2.045,3,16.591,2.273,3,,,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig2,Percent_cover,mean_SE,percent,Graminoid,,,,,,0.083,27.80847,89.30373,,Yes,South,Grass,,14.205,1.705,3,12.5,2.273,3,,,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig2,Percent_cover,mean_SE,percent,Graminoid,,,,,,1.083,27.80847,89.30373,,Yes,South,Grass,,24.886,2.045,3,17.045,2.5,3,,,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig2,Percent_cover,mean_SE,percent,Graminoid,,,,,,0.083,27.80847,89.30373,,Yes,North,Sedge,,8.778,2,3,12.778,1.667,3,,,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig2,Percent_cover,mean_SE,percent,Graminoid,,,,,,1.083,27.80847,89.30373,,Yes,North,Sedge,,19.222,2.333,3,24.778,1.667,3,,,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig2,Percent_cover,mean_SE,percent,Graminoid,,,,,,0.083,27.80847,89.30373,,Yes,South,Sedge,,23.222,2.111,3,22,1.667,3,,,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig2,Percent_cover,mean_SE,percent,Graminoid,,,,,,1.083,27.80847,89.30373,,Yes,South,Sedge,,16.111,2.222,3,23.556,1.667,3,,,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig3,Biomass_above,mean_SE,t/ha,Total,,,,,,0.083,27.80847,89.30373,,Yes,North,Total,,1.634,0.109,3,1.663,0.035,3,,,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig3,Biomass_above,mean_SE,t/ha,Total,,,,,,1.083,27.80847,89.30373,,Yes,North,Total,,2.282,0.045,3,2.114,0.04,3,,,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig3,Biomass_above,mean_SE,t/ha,Total,,,,,,0.083,27.80847,89.30373,,Yes,South,Total,,1.02,0.064,3,0.718,0.03,3,,,
KD,214,Wangchuk_2021_RangelEcolManag,2014,Pub214_Fig3,Biomass_above,mean_SE,t/ha,Total,,,,,,1.083,27.80847,89.30373,,Yes,South,Total,,2.51,0.04,3,1.52,0.04,3,,,
KD,215,Keller_2022_EcolAppl,2016,Pub215_Fig1,Phen_flwr,mean_95,julian_date,Forb,Carduus,nutans,Non_native,0.31,Annual_average,0.92,40.71,-77.94,65.30332,Yes,,,,167.586,3.333,26,171.609,3.678,26,,n from supp data,
KD,215,Keller_2022_EcolAppl,2016,Pub215_Fig1,Height,mean_95,cm,Forb,Carduus,nutans,Non_native,0.31,Annual_average,0.92,40.71,-77.94,65.30332,Yes,,,,134.815,12.099,26,113.333,12.099,26,,,
KD,215,Keller_2022_EcolAppl,2016,Pub215_Fig1,Flower_num,mean_95,count,Forb,Carduus,nutans,Non_native,0.31,Annual_average,0.92,40.71,-77.94,65.30332,Yes,,,,18.525,10.902,26,13.852,8.197,26,,,
KD,216,Oishi_2022_AlpBot,2010,Pub216_Res,Percent_cover,mean_SD,cm^2,Bryophyte,,,,0.32,GrowingSeason_average,5.17,35.90908,137.83421,,No,,,,344,408,6,747,473,6,No. plots per treatment,n determined from text,
KD,217,Guo_2022_Geoderma,1997,Pub217_Tbl1,Percent_cover,,percent,Total,,,,1.5,GrowingSeason_average,21,37.6,101.3167,,Yes,Grassland,,,1.159,0.07,,1.002,0.07,,Not sure,,remove
KD,217,Guo_2022_Geoderma,1997,Pub217_Tbl1,Percent_cover,,percent,Total,,,,1.5,GrowingSeason_average,21,37.6,101.3167,,Yes,Shrubland,,,1.138,0.05,,0.94,0.09,,,,remove
KD,217,Guo_2022_Geoderma,1997,Pub217_Tbl1,Biomass_above,,g,Total,,,,1.5,GrowingSeason_average,21,37.6,101.3167,,Yes,Grassland,Total,,53.655,8.74,,92.561,14.43,,,,remove
KD,217,Guo_2022_Geoderma,1997,Pub217_Tbl1,Biomass_above,,g,Total,,,,1.5,GrowingSeason_average,21,37.6,101.3167,,Yes,Shrubland,Total,,99.174,11.24,,146.751,22.57,,,,remove
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Graminoid,Avenella,flexuosa,Native,1.6,GrowingSeason_average,9.083,68.35,18.81667,71.15486,No,,,,17,12.6,6,15.3,6.6,6,No. samples from table,n from table caption,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Ever_Shrub,Empetrum,nigrum,Native,1.6,GrowingSeason_average,9.083,68.35,18.81667,80.78333,No,,,,149.3,13.9,6,127.3,16.7,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Ever_Shrub,Lycopodium,annotinum,Native,1.6,GrowingSeason_average,9.083,68.35,18.81667,71.48333,No,,,,4,1.7,6,3.3,1.3,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Ever_Shrub,Vaccinium,vitis-idaea,Native,1.6,GrowingSeason_average,9.083,68.35,18.81667,76.83,No,,,,79.3,12.7,6,60.7,14.7,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Ever_Shrub,,,,1.6,GrowingSeason_average,9.083,68.35,18.81667,,No,,,,232.7,21.7,6,191.3,27.5,6,,,remove
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Decid_Shrub,Vaccinium,myrtillus,Native,1.6,GrowingSeason_average,9.083,68.35,18.81667,71.15367,No,,,,51,7.5,6,38.7,9.5,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Decid_Shrub,Vaccinium,uliginosum,Native,1.6,GrowingSeason_average,9.083,68.35,18.81667,83.16667,No,,,,42,14.3,6,25,15.9,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Decid_Shrub,,,,1.6,GrowingSeason_average,9.083,68.35,18.81667,,No,,,,93,19,6,63.7,21.9,6,,,remove
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Vascular,,,,1.6,GrowingSeason_average,9.083,68.35,18.81667,,No,,,,342.7,24.5,6,270.3,23.9,6,,,remove
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Moss,Dicranum,fuscescens,,1.6,GrowingSeason_average,9.083,68.35,18.81667,50.75333,No,,,,2.3,1.3,6,5,3.3,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Moss,Hylocomium,splendens,,1.6,GrowingSeason_average,9.083,68.35,18.81667,54.30651,No,,,,21,7,6,60,14.9,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Moss,Pleurozium,schreberi,,1.6,GrowingSeason_average,9.083,68.35,18.81667,,No,,,,41,9.5,6,64.7,11.7,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Moss,Polytrichum,commune,,1.6,GrowingSeason_average,9.083,68.35,18.81667,54.30651,No,,,,2,1.6,6,4.7,3,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Moss,,,,1.6,GrowingSeason_average,9.083,68.35,18.81667,,No,,,,66.3,9.8,6,134.3,8.5,6,,,remove
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Lichen,Cladonia,,,1.6,GrowingSeason_average,9.083,68.35,18.81667,,No,,,,4.3,1.5,6,11,7.1,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Lichen,Nephroma,,,1.6,GrowingSeason_average,9.083,68.35,18.81667,,No,,,,1.7,1.1,6,2.3,2.3,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Lichen,Peltigera,,,1.6,GrowingSeason_average,9.083,68.35,18.81667,,No,,,,3.3,3.3,6,4.7,4.7,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Lichen,,,,1.6,GrowingSeason_average,9.083,68.35,18.81667,,No,,,,9.3,4.5,6,18,8.3,6,,,remove
KD,218,Permin_2022_PlantSoil,2007,Pub218_Tbl1,Percent_cover,mean_SE,percent,Total,,,,1.6,GrowingSeason_average,9.083,68.35,18.81667,,No,,,,411,26.1,6,460.3,15.9,6,,,
KD,218,Permin_2022_PlantSoil,2007,Pub218_Fig6,Biomass_above,mean_SE,mg,Moss,Hylocomium,splendens,,1.6,GrowingSeason_average,9.083,68.35,18.81667,54.30651,No,,Shoot,,120.923,10.154,6,155.077,11.077,6,,,
KD,220,Liu_2022_JPlantEcol,2015,Pub220_Fig2,Biomass_below,,g,Decid_Shrub,Sibiraea,angustata,Native,0.81,GrowingSeason_average,1.58,32.98333,103.6667,38.62,Yes,,Fine_Root,,346.721,10.656,5,336.607,32.787,5,No. plots per treatment,n determined from text,
KD,220,Liu_2022_JPlantEcol,2015,Pub220_Fig2,Biomass_below,,g,Decid_Shrub,Sibiraea,angustata,Native,0.81,GrowingSeason_average,1.67,32.98333,103.6667,38.62,Yes,,Fine_Root,,303.279,52.459,5,271.311,9.836,5,,,
KD,220,Liu_2022_JPlantEcol,2015,Pub220_Fig2,Biomass_below,,g,Decid_Shrub,Sibiraea,angustata,Native,0.81,GrowingSeason_average,1.75,32.98333,103.6667,38.62,Yes,,Fine_Root,,342.623,31.148,5,327.869,31.148,5,,,
KD,220,Liu_2022_JPlantEcol,2015,Pub220_Fig2,Biomass_below,,g,Decid_Shrub,Sibiraea,angustata,Native,0.81,GrowingSeason_average,1.83,32.98333,103.6667,38.62,Yes,,Fine_Root,,343.443,9.836,5,314.754,29.508,5,,,
KD,220,Liu_2022_JPlantEcol,2015,Pub220_Fig2,Biomass_below,,g,Decid_Shrub,Sibiraea,angustata,Native,0.81,GrowingSeason_average,1.92,32.98333,103.6667,38.62,Yes,,Fine_Root,,301.639,14.754,5,274.59,10.656,5,,,
KD,220,Liu_2022_JPlantEcol,2015,Pub220_Fig2,Biomass_below,,g,Decid_Shrub,Sibiraea,angustata,Native,0.81,GrowingSeason_average,2,32.98333,103.6667,38.62,Yes,,Fine_Root,,281.148,14.754,5,251.639,4.918,5,,,
KD,220,Liu_2022_JPlantEcol,2015,Pub220_Fig2,Biomass_below,,g,Decid_Shrub,Sibiraea,angustata,Native,0.81,GrowingSeason_average,2.58,32.98333,103.6667,38.62,Yes,,Fine_Root,,240.164,7.377,5,205.738,11.475,5,,,
KD,221,Ye_2022_SoilBiolBiochem,2015,Pub221_Fig2,Biomass_above,mean_SE,g,Total,,,,,,2.42,33.98333,102,,Yes,,Total,,445,64.706,4,386.176,30.882,4,No. plots per treatment,n from figure caption,
KD,223,BaLe_2022_SciTotalEnviron,2014,Pub223_Fig1,Percent_cover,mean_SE,percent,Moss,Sphagnum,,,2.02,GrowingSeason_average,6.25,48.26222,-58.6675,,Yes,,,,96.154,2.885,4,92.788,3.365,4,No. plots per treatment,n determined from text,
KD,223,BaLe_2022_SciTotalEnviron,2014,Pub223_Fig1,Height,mean_SE,mm/year,Moss,Sphagnum,,,2.02,GrowingSeason_average,6.25,48.26222,-58.6675,,Yes,,,,5.592,0.263,4,8.882,0.921,4,,,
KD,223,BaLe_2022_SciTotalEnviron,2014,Pub223_Fig1,Biomass_above,mean_SE,g/year,Moss,Sphagnum,,,2.02,GrowingSeason_average,6.25,48.26222,-58.6675,,Yes,,Total,,59.155,2.817,4,-15.493,2.113,4,,,
KD,223,BaLe_2022_SciTotalEnviron,2014,Pub223_Tbl3,Percent_cover,mean_SE,percent,Total,,,,2.02,GrowingSeason_average,6.25,48.26222,-58.6675,,Yes,,,,90.8,1.9,4,77,6.4,4,,,
KD,225,Zhao_2022_Catena,2013,Pub225_Tbl1,Biomass_above,mean_SD,g,Total,,,,,,5.25,31.64188,92.01535,,No,,Total,,63.44,4.04,4,121.2,24.29,4,No. plots per treatment,n determined from text,
KD,225,Zhao_2022_Catena,2013,Pub225_Tbl1,Nitrogen_above,mean_SD,percent,Total,,,,,,5.25,31.64188,92.01535,,No,,Total,,3.03,0.29,4,2.32,0.16,4,,,
KD,225,Zhao_2022_Catena,2013,Pub225_Tbl1,Biomass_below,mean_SD,g,Total,,,,,,5.25,31.64188,92.01535,,No,,Root,,6916,1298,4,8439,1869,4,,,
KD,225,Zhao_2022_Catena,2013,Pub225_Tbl1,Nitrogen_below,mean_SD,percent,Total,,,,,,5.25,31.64188,92.01535,,No,,Root,,0.73,0.13,4,0.81,0.08,4,,,
KD,226,Ganjurjav_2022_SciTotalEnviron,2015,Pub226_Fig2,Phen_leaf_appear,mean_SE,julian_date,,,,,,,0.083,31.441,92.017,,Yes,,,,123.71,1.935,4,130.323,0.456,4,Unclear,,remove
KD,226,Ganjurjav_2022_SciTotalEnviron,2015,Pub226_Fig2,Phen_leaf_appear,mean_SE,julian_date,,,,,,,1.083,31.441,92.017,,Yes,,,,169.677,1.452,4,145.484,2.581,4,n = no. plots or no. individuals measured?,,remove
KD,226,Ganjurjav_2022_SciTotalEnviron,2015,Pub226_Fig2,Phen_leaf_appear,mean_SE,julian_date,,,,,,,2.083,31.441,92.017,,Yes,,,,124.677,6.774,4,122.258,1.452,4,,,remove
KD,226,Ganjurjav_2022_SciTotalEnviron,2015,Pub226_Fig2,Phen_leaf_appear,mean_SE,julian_date,,,,,,,3.083,31.441,92.017,,Yes,,,,168.871,0.645,4,141.129,4.032,4,,,remove
KD,226,Ganjurjav_2022_SciTotalEnviron,2015,Pub226_Fig2,Phen_senes,mean_SE,julian_date,,,,,,,0.083,31.441,92.017,,Yes,,,,202.16,2.08,4,202.16,0.96,4,,,remove
KD,226,Ganjurjav_2022_SciTotalEnviron,2015,Pub226_Fig2,Phen_senes,mean_SE,julian_date,,,,,,,1.083,31.441,92.017,,Yes,,,,220.4,0.48,4,215.12,0.8,4,,,remove
KD,226,Ganjurjav_2022_SciTotalEnviron,2015,Pub226_Fig2,Phen_senes,mean_SE,julian_date,,,,,,,2.083,31.441,92.017,,Yes,,,,215.6,4.32,4,210,4.16,4,,,remove
KD,226,Ganjurjav_2022_SciTotalEnviron,2015,Pub226_Fig2,Phen_senes,mean_SE,julian_date,,,,,,,3.083,31.441,92.017,,Yes,,,,230.32,1.12,4,211.28,0.8,4,,,remove
KD,227,HidalgoGalvez_2022_SciTotalEnviron,2017,Pub227_Fig3,Biomass_above,mean_SD,g,Total,,,,2,Annual_average,2,38.38073,-4.757692,,Yes,Under_Tree,Total,,479.661,28.814,18,325.424,22.034,18,No. plots per treatment,n determined from text,
KD,227,HidalgoGalvez_2022_SciTotalEnviron,2017,Pub227_Fig3,Biomass_above,mean_SD,g,Total,,,,2,Annual_average,2,38.38073,-4.757692,,Yes,Open_Grassland,Total,,622.034,37.288,18,423.729,28.814,18,,,
KD,227,HidalgoGalvez_2022_SciTotalEnviron,2017,Pub227_TblA3,Height,mean_SD,cm,Total,,,,2,Annual_average,2,38.38073,-4.757692,,Yes,Under_Tree,,,67.83,19.32,3,54.72,16.97,3,No. years sampled,n from table caption,
KD,227,HidalgoGalvez_2022_SciTotalEnviron,2017,Pub227_TblA3,Height,mean_SD,cm,Total,,,,2,Annual_average,2,38.38073,-4.757692,,Yes,Open_Grassland,,,62.9,20.18,3,52.7,21.19,3,,,
KD,227,HidalgoGalvez_2022_SciTotalEnviron,2017,Pub227_TblA3,SLA,mean_SD,cm^2/g,Total,,,,2,Annual_average,2,38.38073,-4.757692,,Yes,Under_Tree,,,265.06,36.49,3,267.3,48.92,3,,,
KD,227,HidalgoGalvez_2022_SciTotalEnviron,2017,Pub227_TblA3,SLA,mean_SD,cm^2/g,Total,,,,2,Annual_average,2,38.38073,-4.757692,,Yes,Open_Grassland,,,219.82,38.06,3,216.48,46.52,3,,,
KD,227,HidalgoGalvez_2022_SciTotalEnviron,2017,Pub227_TblA3,Percent_cover,mean_SD,percent,Graminoid,,,,2,Annual_average,2,38.38073,-4.757692,,Yes,Under_Tree,,,62.68,23.45,3,55.19,25.23,3,,,
KD,227,HidalgoGalvez_2022_SciTotalEnviron,2017,Pub227_TblA3,Percent_cover,mean_SD,percent,Graminoid,,,,2,Annual_average,2,38.38073,-4.757692,,Yes,Open_Grassland,,,41.41,24.58,3,36.17,23.6,3,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,1,31.441,92.017,,Yes,Alpine_Meadow,Total,,88.182,13.636,4,70.909,10.909,4,No. plots per treatment,n determined from text,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,2,31.441,92.017,,Yes,Alpine_Meadow,Total,,86.364,19.091,4,80.909,10,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,3,31.441,92.017,,Yes,Alpine_Meadow,Total,,92.727,10.909,4,57.273,8.182,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,4,31.441,92.017,,Yes,Alpine_Meadow,Total,,68.182,12.727,4,55.455,15.455,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,5,31.441,92.017,,Yes,Alpine_Meadow,Total,,76.364,7.273,4,76.364,13.636,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,6,31.441,92.017,,Yes,Alpine_Meadow,Total,,96.364,16.364,4,67.273,10,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,7,31.441,92.017,,Yes,Alpine_Meadow,Total,,87.273,32.727,4,104.545,16.364,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,1,31.441,92.017,,Yes,Grassland,Total,,208.772,45.614,4,193.86,38.596,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,2,31.441,92.017,,Yes,Grassland,Total,,143.86,12.281,4,92.105,8.772,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,3,31.441,92.017,,Yes,Grassland,Total,,178.07,9.649,4,128.947,19.298,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,4,31.441,92.017,,Yes,Grassland,Total,,75.439,36.842,4,75.439,7.895,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,5,31.441,92.017,,Yes,Grassland,Total,,79.825,8.772,4,87.719,7.018,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,6,31.441,92.017,,Yes,Grassland,Total,,159.649,25.439,4,196.491,21.93,4,,,
KD,228,Ganjurjav_2022_AgricForMeteorol,2011,Pub228_Fig3,Biomass_above,,g,Total,,,,,,7,31.441,92.017,,Yes,Grassland,Total,,131.579,41.228,4,179.825,11.404,4,,,
KD,229,Ma_2022_EcolIndic,2015,Pub229_Fig2,Biomass_above,mean_SD,kg,Shrub,,,,0.72,GrowingSeason_average,2.83,32.98333,103.6667,,Yes,,Leaf,,0.807,0.041,4,0.745,0.062,4,No. plots per treatment,n determined from text,
KD,229,Ma_2022_EcolIndic,2015,Pub229_Fig2,Biomass_above,mean_SD,kg,Shrub,,,,0.72,GrowingSeason_average,2.83,32.98333,103.6667,,Yes,,Stem,,2.979,0.145,4,2.855,0.083,4,,,
KD,229,Ma_2022_EcolIndic,2015,Pub229_Fig2,Biomass_below,mean_SD,kg,Shrub,,,,0.72,GrowingSeason_average,2.83,32.98333,103.6667,,Yes,,Coarse_Root,,3.31,0.041,4,3.124,0.083,4,,,
KD,229,Ma_2022_EcolIndic,2015,Pub229_Fig2,Biomass_below,mean_SD,kg,Shrub,,,,0.72,GrowingSeason_average,2.83,32.98333,103.6667,,Yes,,Fine_Root,,2.959,0.166,4,1.262,0.083,4,,,
KD,229,Ma_2022_EcolIndic,2015,Pub229_Fig2,Biomass_above,mean_SD,kg,Shrub,,,,0.72,GrowingSeason_average,2.83,32.98333,103.6667,,Yes,,Total,,3.807,0.083,4,3.6,0.124,4,,,
KD,229,Ma_2022_EcolIndic,2015,Pub229_Fig2,Biomass_below,mean_SD,kg,Shrub,,,,0.72,GrowingSeason_average,2.83,32.98333,103.6667,,Yes,,Total,,6.248,0.103,4,4.386,0.083,4,,,
KD,229,Ma_2022_EcolIndic,2015,Pub229_Fig2,Biomass_above,mean_SD,kg,Graminoid,,,,0.72,GrowingSeason_average,2.83,32.98333,103.6667,,Yes,,Total,,0.248,0.029,4,0.166,0.029,4,,,
KD,229,Ma_2022_EcolIndic,2015,Pub229_Fig2,Biomass_below,mean_SD,kg,Graminoid,,,,0.72,GrowingSeason_average,2.83,32.98333,103.6667,,Yes,,Total,,0.455,0.041,4,0.186,0.041,4,,,
KD,229,Ma_2022_EcolIndic,2015,Pub229_Fig2,Biomass_above,mean_SD,kg,Total,,,,0.72,GrowingSeason_average,2.83,32.98333,103.6667,,Yes,,Total,,4.034,0.124,4,3.745,0.103,4,,,
KD,229,Ma_2022_EcolIndic,2015,Pub229_Fig2,Biomass_below,mean_SD,kg,Total,,,,0.72,GrowingSeason_average,2.83,32.98333,103.6667,,Yes,,Total,,6.703,0.145,4,4.614,0.062,4,,,
KD,229,Ma_2022_EcolIndic,2015,Pub229_Fig2,Biomass_total,mean_SD,kg,Total,,,,0.72,GrowingSeason_average,2.83,32.98333,103.6667,,Yes,,Total,,10.717,0.124,4,8.338,0.124,4,,,
KD,230,Cheng_2022_Catena,2018,Pub230_Tbl1,Biomass_above,mean_SE,g,Total,,,,1.89,GrowingSeason_average,1.25,29.45,116.0206,,Yes,,Total,,296.43,48.16,4,227.86,31.02,4,No. plots per treatment,n from table caption,
KD,230,Cheng_2022_Catena,2018,Pub230_Tbl1,Biomass_above,mean_SE,g,Total,,,,1.89,GrowingSeason_average,1.75,29.45,116.0206,,Yes,,Total,,288.21,38.71,4,285.36,89.69,4,,,
KD,231,Yan_2022_SciTotalEnviron,2017,Pub231_Fig4,Nitrogen_above,mean_SE,g/kg,Graminoid,,,,1.8,GrowingSeason_average,1.25,41.14,110.24,,Yes,Desert,Total,,15.167,1.061,4,14.212,0.955,4,No. plots per treatment,n from figure caption,
KD,231,Yan_2022_SciTotalEnviron,2017,Pub231_Fig4,Nitrogen_above,mean_SE,g/kg,Forb,,,,1.8,GrowingSeason_average,1.25,41.14,110.24,,Yes,Desert,Total,,18.879,2.545,4,18.667,1.485,4,,,
KD,231,Yan_2022_SciTotalEnviron,2017,Pub231_Fig4,Nitrogen_above,mean_SE,g/kg,Total,,,,1.8,GrowingSeason_average,1.25,41.14,110.24,,Yes,Desert,Total,,18.03,2.333,4,17.182,1.273,4,,,
KD,231,Yan_2022_SciTotalEnviron,2017,Pub231_Fig4,Nitrogen_above,mean_SE,g/kg,Graminoid,,,,2.9,GrowingSeason_average,1.25,44.45,115.59,,Yes,Typical,Total,,15.697,0.212,4,15.167,1.485,4,,,
KD,231,Yan_2022_SciTotalEnviron,2017,Pub231_Fig4,Nitrogen_above,mean_SE,g/kg,Forb,,,,2.9,GrowingSeason_average,1.25,44.45,115.59,,Yes,Typical,Total,,20.576,2.015,4,19.303,3.182,4,,,
KD,231,Yan_2022_SciTotalEnviron,2017,Pub231_Fig4,Nitrogen_above,mean_SE,g/kg,Total,,,,2.9,GrowingSeason_average,1.25,44.45,115.59,,Yes,Typical,Total,,18.03,1.803,4,16.545,2.121,4,,,
KD,231,Yan_2022_SciTotalEnviron,2017,Pub231_Fig4,Nitrogen_above,mean_SE,g/kg,Graminoid,,,,1.2,GrowingSeason_average,1.25,49.22,119.4,,Yes,Meadow,Total,,13.152,2.439,4,11.242,1.485,4,,,
KD,231,Yan_2022_SciTotalEnviron,2017,Pub231_Fig4,Nitrogen_above,mean_SE,g/kg,Forb,,,,1.2,GrowingSeason_average,1.25,49.22,119.4,,Yes,Meadow,Total,,16.015,0.742,4,15.273,1.273,4,,,
KD,231,Yan_2022_SciTotalEnviron,2017,Pub231_Fig4,Nitrogen_above,mean_SE,g/kg,Total,,,,1.2,GrowingSeason_average,1.25,49.22,119.4,,Yes,Meadow,Total,,15.167,1.485,4,13.682,0.955,4,,,
KD,232,Musil_2009_EnvironExpBot,,Pub232_Tbl3,Perc_cover,,cm^2/m^2,Succulent,Oophytum,oviforme,,2.5,Annual_max_average,0.92,-30.75,18.25,,Yes,,,,146.1,,,1036.6,,,No variance,,remove
KD,232,Musil_2009_EnvironExpBot,,Pub232_Tbl3,Perc_cover,,cm^2/m^2,Succulent,Oophytum,oviforme,,3.3,Annual_max_average,0.92,-30.75,18.25,,Yes,,,,109.1,,,1036.6,,,,,remove
KD,232,Musil_2009_EnvironExpBot,,Pub232_Tbl3,Perc_cover,,cm^2/m^2,Succulent,Oophytum,oviforme,,3.8,Annual_max_average,0.92,-30.75,18.25,,Yes,,,,88.9,,,1036.6,,,,,remove
KD,232,Musil_2009_EnvironExpBot,,Pub232_Tbl3,Perc_cover,,cm^2/m^2,Succulent,Conophytum,minutum,,3.8,Annual_max_average,0.92,-30.75,18.25,,Yes,,,,9.5,,,151.1,,,,,remove
KD,232,Musil_2009_EnvironExpBot,,Pub232_Tbl3,Perc_cover,,cm^2/m^2,Succulent,Argyroderma,pearsonii,,2.5,Annual_max_average,0.92,-30.75,18.25,,Yes,,,,45,,,156.3,,,,,remove
KD,232,Musil_2009_EnvironExpBot,,Pub232_Tbl3,Perc_cover,,cm^2/m^2,Succulent,Argyroderma,pearsonii,,3.3,Annual_max_average,0.92,-30.75,18.25,,Yes,,,,42.8,,,156.3,,,,,remove
