"User","Pub_number","Pub_info","Study_year_start","File_name","Var_type","Var_type_broad","Value_error","Yunits","Func_group","Func_group_broad","Family","Genus","Species","Genus_Species","Native_Status","Amount_warmed_C","Amount_warmed_type","Years_warmed","Year_round_warm","Latitude","Longitude","Max_lat_of_species","Lat_difference","Site","Tissue_Type","Tissue_Type_broad","Lichen_Moss_Type","Warmed_Mean","Warmed_SD","Warmed_N","Ambient_Mean","Ambient_SD","Ambient_N","Elevation_m","Mean_annual_temp","Mean_annual_precip","Abs_Latitude","yi","vi"
"KD",239,"Barbosa_2018_PlantEcol",2015,"Pub239_Tbl1","Leaf_length","Leaf_growth","mean_SD","cm","Ever_Shrub","Shrub","Asparagaceae","Furcraea","foetida","Furcraea_foetida","Non_Native",0.6,"GrowingSeason_average",0.42,"Yes",-28.15,-48.76667,-12.64,15.51,"","","","",29.4,6.18465843842649,17,25.3,3.29848450049413,17,69,19.3784987926483,127.416666666667,28.15,0.80766183630063,0.127239965320831
"KD",239,"Barbosa_2018_PlantEcol",2015,"Pub239_Tbl1","SLA","Leaf_growth","mean_SD","cm^2/mg","Ever_Shrub","Shrub","Asparagaceae","Furcraea","foetida","Furcraea_foetida","Non_Native",0.6,"GrowingSeason_average",0.42,"Yes",-28.15,-48.76667,-12.64,15.51,"","","","",16.2,2.88617393793236,17,15.4,2.4738633753706,17,69,19.3784987926483,127.416666666667,28.15,0.290586310487121,0.118888829468272
"KD",239,"Barbosa_2018_PlantEcol",2015,"Pub239_Tbl1","Biomass_above","Biomass_above","mean_SD","g","Ever_Shrub","Shrub","Asparagaceae","Furcraea","foetida","Furcraea_foetida","Non_Native",0.6,"GrowingSeason_average",0.42,"Yes",-28.15,-48.76667,-12.64,15.51,"","Leaf","Leaf","",2.5,2.06155281280883,17,2.2,0.824621125123532,17,69,19.3784987926483,127.416666666667,28.15,0.186559290952482,0.11815888778001
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Achillea","millefolium","Achillea_millefolium","Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,71.171,28.771,"KBS","","","",108,16.8874953737966,27,110.7,19.4942966018269,29,278,8.84545837839445,75.6666666666667,42.4,-0.145595088334494,0.0717090628876118
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Antennaria","","Antennaria_","",3,"GrowingSeason_average",5,"Yes",45.56,-84.71,NA,NA,"UMBS","","","",107,0,1,130,11.046175808849,5,231,6.07875000437101,67.25,45.56,-1.66133014864428,1.4300014885662
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Arrhenatherum","elatius","Arrhenatherum_elatius","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,70.5165,28.1165,"KBS","","","",144,26.1426375869001,15,155.4,21.6,16,278,8.84545837839445,75.6666666666667,42.4,-0.464506024110874,0.13264676096401
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Apocynaceae","Asclepias","","Asclepias_","",3,"GrowingSeason_average",5,"Yes",45.56,-84.71,NA,NA,"UMBS","","","",153,5.51135192126215,6,155.4,6.65107510106449,12,231,6.07875000437101,67.25,45.56,-0.361784854934702,0.253635785590559
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Brassicaceae","Barbarea","vulgaris","Barbarea_vulgaris","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,54.16723,11.76723,"KBS","","","",98.4,9.44533218050059,7,110.5,19.0918830920368,2,278,8.84545837839445,75.6666666666667,42.4,-0.947931626921079,0.692777941152545
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Brassicaceae","Cardamine","hirsuta","Cardamine_hirsuta","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,69.7206,27.3206,"KBS","","","",95.14,19.6437012805632,14,98.89,22.2,9,278,8.84545837839445,75.6666666666667,42.4,-0.174979740800027,0.183205289272083
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Cyperaceae","Carex","pensylvanica","Carex_pensylvanica","Native",3,"GrowingSeason_average",5,"Yes",45.56,-84.71,60,14.44,"UMBS","","","",120.7,13.8815489049313,14,128.3,16.71600430725,18,231,6.07875000437101,67.25,45.56,-0.476367464544239,0.130529845129069
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Centaurea","stoebe","Centaurea_stoebe","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,59.45,17.05,"KBS","","","",118.5,39.4678350052293,11,120.1,23.8293936137704,21,278,8.84545837839445,75.6666666666667,42.4,-0.0520506530694406,0.138570470879466
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Centaurea","stoebe","Centaurea_stoebe","Non_Native",3,"GrowingSeason_average",5,"Yes",45.56,-84.71,59.45,13.89,"UMBS","","","",134.3,16.0482709349014,30,132,14.0216974721323,30,231,6.07875000437101,67.25,45.56,0.150646661712415,0.0668557868057091
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Apiaceae","Daucus","carota","Daucus_carota","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,65.24469,22.84469,"KBS","","","",122.4,31.3955410846827,8,128.8,27.9629397596176,15,278,8.84545837839445,75.6666666666667,42.4,-0.211587151718501,0.192639908466066
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Dactylis","glomerata","Dactylis_glomerata","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,71.11206,28.71206,"KBS","","","",123.1,30.7995990233639,17,119.1,32.6737647050351,21,278,8.84545837839445,75.6666666666667,42.4,0.122933827168558,0.106641428686895
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Danthonia","spicata","Danthonia_spicata","Native",3,"GrowingSeason_average",5,"Yes",45.56,-84.71,61.85417,16.29417,"UMBS","","","",139.2,15.7,25,135.1,14.4812154186035,26,231,6.07875000437101,67.25,45.56,0.267511049797359,0.0791631282827511
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Elymus","repens","Elymus_repens","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,71.0853,28.6853,"KBS","","","",129,24.0271159317967,23,113.7,23.9739441894737,19,278,8.84545837839445,75.6666666666667,42.4,0.625375556543934,0.100765727754108
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Euthamia","graminifolia","Euthamia_graminifolia","Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,62.85,20.45,"KBS","","","",140.4,22.5842865727479,5,145.5,30.4055915910215,2,278,8.84545837839445,75.6666666666667,42.4,-0.176088501226112,0.702214797161718
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Rosaceae","Fragaria","vesca","Fragaria_vesca","Native",3,"GrowingSeason_average",5,"Yes",45.56,-84.71,70.4696,24.9096,"UMBS","","","",127,0,1,132,12.9259119600901,8,231,6.07875000437101,67.25,45.56,-0.343574561862698,1.13155797108662
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Hieracium","","Hieracium_","",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,NA,NA,"KBS","","","",110.2,25.9072769699944,30,114,24.4981631964521,31,278,8.84545837839445,75.6666666666667,42.4,-0.148863554106642,0.0657730401260301
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Hypericaceae","Hypericum","perforatum","Hypericum_perforatum","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,68.26391,25.86391,"KBS","","","",117.4,26.2975569207484,15,118.5,42.6,4,278,8.84545837839445,75.6666666666667,42.4,-0.0352214434578409,0.316699312721384
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Hypericaceae","Hypericum","perforatum","Hypericum_perforatum","Non_Native",3,"GrowingSeason_average",5,"Yes",45.56,-84.71,68.26391,22.70391,"UMBS","","","",134.3,10.4200431860909,13,134.9,10.47,9,231,6.07875000437101,67.25,45.56,-0.0552838794903836,0.18810364956445
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Phleum","pratense","Phleum_pratense","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,71.11206,28.71206,"KBS","","","",115.3,19.948964885427,28,120.7,24.8592035270642,22,278,8.84545837839445,75.6666666666667,42.4,-0.239084962587734,0.081740447362187
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Rosaceae","Potentilla","recta","Potentilla_recta","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,66.27862,23.87862,"KBS","","","",111.7,19.6773982019982,20,115.5,30.6907152083492,28,278,8.84545837839445,75.6666666666667,42.4,-0.139995992270675,0.0859184406919092
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Poa","","Poa_","",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,NA,NA,"KBS","","","",106.4,25.68,36,107.4,25.4391430673283,35,278,8.84545837839445,75.6666666666667,42.4,-0.0386941449812004,0.0563597502707262
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Poa","","Poa_","",3,"GrowingSeason_average",5,"Yes",45.56,-84.71,NA,NA,"UMBS","","","",137,14.9220373944043,28,141.9,16.9328083908134,28,231,6.07875000437101,67.25,45.56,-0.302746883733607,0.0722469256750929
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Pteridophyte","Pteridophyte","Dennstaedtiaceae","Pteridium","aquilinum","Pteridium_aquilinum","Native",3,"GrowingSeason_average",5,"Yes",45.56,-84.71,68.97382,23.41382,"UMBS","","","",158.6,6.93064932022967,19,157.5,7.4995466529651,13,231,6.07875000437101,67.25,45.56,0.149676847147355,0.129904705223132
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Polygonaceae","Rumex","acetosella","Rumex_acetosella","Non_Native",3,"GrowingSeason_average",5,"Yes",45.56,-84.71,60.82597,15.26597,"UMBS","","","",132.1,9.75807358037435,18,129.5,15.2052622469986,20,231,6.07875000437101,67.25,45.56,0.196975774939436,0.106066074712305
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Solidago","canadensis","Solidago_canadensis","Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,66.79969,24.39969,"KBS","","","",138,19.1255222150926,34,147,21.10804585934,34,278,8.84545837839445,75.6666666666667,42.4,-0.441745120614523,0.0602583731734319
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Taraxacum","officinale","Taraxacum_officinale","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,68.3504,25.9504,"KBS","","","",114.4,25.9343343851351,17,113.4,15.1793708697034,13,278,8.84545837839445,75.6666666666667,42.4,0.0442660250170026,0.135779264351022
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Fabaceae","Trifolium","","Trifolium_","",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,NA,NA,"KBS","","","",123,28.737536428859,15,118,23.8575774126377,15,278,8.84545837839445,75.6666666666667,42.4,0.184194122317056,0.133898791244936
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Plantaginaceae","Veronica","arvensis","Veronica_arvensis","Non_Native",1.9,"GrowingSeason_average",6,"Yes",42.4,-85.4,69.6529,27.2529,"KBS","","","",114.5,29.6388258876765,6,105.8,7.84,4,278,8.84545837839445,75.6666666666667,42.4,0.328347127629535,0.422057258477795
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_emergence","Phen_early","mean_SD","julian_date","Forb","Forb","Plantaginaceae","Veronica","arvensis","Veronica_arvensis","Non_Native",3,"GrowingSeason_average",5,"Yes",45.56,-84.71,69.6529,24.0929,"UMBS","","","",134,9.46,4,139.5,4.94974746830583,2,231,6.07875000437101,67.25,45.56,-0.512764102324938,0.771910585386092
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Achillea","millefolium","Achillea_millefolium","Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,71.171,28.771,"KBS","","","",178.6,21.128350621854,8,163.9,13.3951334446507,14,278,8.84545837839445,75.6666666666667,42.4,0.856028196074341,0.213082759439351
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Arrhenatherum","elatius","Arrhenatherum_elatius","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,70.5165,28.1165,"KBS","","","",155.8,11.3767262426412,19,159.4,8.53482864502856,17,278,8.84545837839445,75.6666666666667,42.4,-0.347161792577717,0.113129015445602
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Apocynaceae","Asclepias","","Asclepias_","",3,"GrowingSeason_average",6,"Yes",45.56,-84.71,NA,NA,"UMBS","","","",189,0,1,184,7.64735248304928,5,231,6.07875000437101,67.25,45.56,0.521673718173325,1.22267862235273
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Brassicaceae","Cardamine","hirsuta","Cardamine_hirsuta","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,69.7206,27.3206,"KBS","","","",110.7,9.6834497984964,7,106.3,11.241009741122,3,278,8.84545837839445,75.6666666666667,42.4,0.39343633006327,0.483930083481159
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Cyperaceae","Carex","pensylvanica","Carex_pensylvanica","Native",3,"GrowingSeason_average",6,"Yes",45.56,-84.71,60,14.44,"UMBS","","","",126.3,4.4904342774391,10,128.8,4.1789472358478,11,231,6.07875000437101,67.25,45.56,-0.554311872515267,0.19822484452841
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Centaurea","stoebe","Centaurea_stoebe","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,59.45,17.05,"KBS","","","",198,13.2828837230475,14,192.2,7.72128875253348,23,278,8.84545837839445,75.6666666666667,42.4,0.559121792415159,0.119131388767779
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Centaurea","stoebe","Centaurea_stoebe","Non_Native",3,"GrowingSeason_average",6,"Yes",45.56,-84.71,59.45,13.89,"UMBS","","","",196.8,11.3238156113564,28,199,6.79175971306406,30,231,6.07875000437101,67.25,45.56,-0.234430678342714,0.0695213926937244
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Apiaceae","Daucus","carota","Daucus_carota","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,65.24469,22.84469,"KBS","","","",200.5,14.8492424049175,2,226.2,19.3999587628428,6,278,8.84545837839445,75.6666666666667,42.4,-1.19260162910154,0.755560332025145
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Dactylis","glomerata","Dactylis_glomerata","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,71.11206,28.71206,"KBS","","","",154.5,12.9799845916704,13,152.5,11.6047404107115,12,278,8.84545837839445,75.6666666666667,42.4,0.156703876363036,0.160747532353754
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Danthonia","spicata","Danthonia_spicata","Native",3,"GrowingSeason_average",6,"Yes",45.56,-84.71,61.85417,16.29417,"UMBS","","","",164,20.884874909848,20,165.9,21.6292001701404,23,231,6.07875000437101,67.25,45.56,-0.0876098320329862,0.0935675106680402
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Elymus","repens","Elymus_repens","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,71.0853,28.6853,"KBS","","","",170,7.5,25,173.9,7.24,16,278,8.84545837839445,75.6666666666667,42.4,-0.516739991057495,0.105756344126318
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Euthamia","graminifolia","Euthamia_graminifolia","Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,62.85,20.45,"KBS","","","",221.3,14.3843665136842,19,227.2,10.6131993291373,11,278,8.84545837839445,75.6666666666667,42.4,-0.436121781267254,0.146710706658055
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Hieracium","","Hieracium_","",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,NA,NA,"KBS","","","",151.3,7.3779468688789,21,152.2,5.40496068440835,26,278,8.84545837839445,75.6666666666667,42.4,-0.139181817009295,0.0862866666995862
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Hypericaceae","Hypericum","perforatum","Hypericum_perforatum","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,68.26391,25.86391,"KBS","","","",171.6,10.2537407808078,12,188.8,15.18,4,278,8.84545837839445,75.6666666666667,42.4,-1.41522556867097,0.395922814902711
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Hypericaceae","Hypericum","perforatum","Hypericum_perforatum","Non_Native",3,"GrowingSeason_average",6,"Yes",45.56,-84.71,68.26391,22.70391,"UMBS","","","",185.5,6.09922945953011,6,190.5,7.91185186918966,6,231,6.07875000437101,67.25,45.56,-0.653139681313354,0.351107976804421
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Phleum","pratense","Phleum_pratense","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,71.11206,28.71206,"KBS","","","",169.4,9.30262866076035,21,170.5,11.1668527347682,26,278,8.84545837839445,75.6666666666667,42.4,-0.104198019380155,0.0861960884980621
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Poa","compressa","Poa_compressa","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,68.631,26.231,"KBS","","","",169,3.93547964039963,5,168.2,2.45177486731551,13,278,8.84545837839445,75.6666666666667,42.4,0.263154222620107,0.27884669205871
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Poa","compressa","Poa_compressa","Non_Native",3,"GrowingSeason_average",6,"Yes",45.56,-84.71,68.631,23.071,"UMBS","","","",169.5,6.36396103067893,18,176,7.16501919048372,15,231,6.07875000437101,67.25,45.56,-0.941182322704457,0.135643800473303
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Poa","pratensis","Poa_pratensis","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,82.1,39.7,"KBS","","","",139.8,11.0798510820317,31,140.5,8.78918084920318,33,278,8.84545837839445,75.6666666666667,42.4,-0.0694021982954869,0.0625987250154738
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Graminoid","Graminoid","Poaceae","Poa","pratensis","Poa_pratensis","Non_Native",3,"GrowingSeason_average",6,"Yes",45.56,-84.71,82.1,36.54,"UMBS","","","",151.2,13.45,25,154.5,13.4232037904518,24,231,6.07875000437101,67.25,45.56,-0.24164896369062,0.0822625260712866
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Rosaceae","Potentilla","recta","Potentilla_recta","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,66.27862,23.87862,"KBS","","","",177.3,9.96,9,170.7,9.38083151964686,22,278,8.84545837839445,75.6666666666667,42.4,0.67345962600226,0.163880944756868
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Polygonaceae","Rumex","acetosella","Rumex_acetosella","Non_Native",3,"GrowingSeason_average",6,"Yes",45.56,-84.71,60.82597,15.26597,"UMBS","","","",144.6,10.72,16,148.2,5.07360818353172,15,231,6.07875000437101,67.25,45.56,-0.413560921663848,0.131925257568722
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Solidago","canadensis","Solidago_canadensis","Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,66.79969,24.39969,"KBS","","","",234.2,6.42,36,233.4,6.18080900853602,34,278,8.84545837839445,75.6666666666667,42.4,0.125476843146647,0.0573020027562748
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Asteraceae","Taraxacum","officinale","Taraxacum_officinale","Non_Native",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,68.3504,25.9504,"KBS","","","",127.6,9.81633842122408,5,125,4.36476803507357,3,278,8.84545837839445,75.6666666666667,42.4,0.268802107701925,0.537849244152396
"KD",240,"warmX_2023_X",2015,"Pub240_Data","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Fabaceae","Trifolium","","Trifolium_","",1.9,"GrowingSeason_average",7,"Yes",42.4,-85.4,NA,NA,"KBS","","","",181.5,26.756920600099,8,178.3,20.19,9,278,8.84545837839445,75.6666666666667,42.4,0.129313479186849,0.236602933931682
