User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Xunits,Yunits,Variable,Xvalue,Yvalue,Func_group,Genus,Species,Amount_warmed_C,Amount_warmed_type,Years_warmed,Latitude,Year_round_warm,Site,Tissue_Type,Notes,Comments,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Var,,,Graminoid,Eriophorum,vaginatum,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Mean,,125.006,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Var,,,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Mean,,156.25,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Var,,,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Mean,,86.25,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Var,,,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Mean,,86.25,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Var,,,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Mean,,129.63,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Var,,,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Mean,,171.605,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Var,,,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Mean,,72.84,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Var,,,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Mean,,108.642,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Var,,,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Mean,,145.679,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Var,,,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Mean,,132.099,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Var,,,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,2.083,68.63333,No,,Total,1983,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Mean,,77.778,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Var,,,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Mean,,72.84,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Var,,,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,2.083,68.63333,No,,Stem_Rhizome,1983,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Mean,,98.765,Graminoid,Eriophorum,vaginatum,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Var,,,Graminoid,Eriophorum,vaginatum,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Mean,,49.383,Graminoid,Eriophorum,vaginatum,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Var,,,Graminoid,Eriophorum,vaginatum,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Mean,,45.679,Graminoid,Eriophorum,vaginatum,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Var,,,Graminoid,Eriophorum,vaginatum,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Mean,,25.926,Graminoid,Eriophorum,vaginatum,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Var,,,Graminoid,Eriophorum,vaginatum,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Mean,,266.667,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Var,,,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Mean,,269.841,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Var,,,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Mean,,193.651,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Var,,,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Mean,,291.048,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Var,,,Decid_Shrub,Betula,nana,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Mean,,270,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Var,,,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Mean,,183.75,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Var,,,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Mean,,170,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Var,,,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Mean,,112.5,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Var,,,Ever_Shrub,Ledum,palustre,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Mean,,158.75,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Warmed_Var,,,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Mean,,128.75,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_above,mean_SE,,g/m^2,Ambient_Var,,,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,8.083,68.63333,No,,Total,1989,Apical,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Mean,,70,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Warmed_Var,,,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Mean,,67.5,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,60,Chapin_1996_Ecology,1981,Pub60_Fig1,Biomass_below,mean_SE,,g/m^2,Ambient_Var,,,Ever_Shrub,Vaccinium,vitis-idaea,3.5,GrowingSeason_average,8.083,68.63333,No,,Stem_Rhizome,1989,Below,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Warmed_Mean,,95.102,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,1,68.35,No,,,2001,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Warmed_Var,,29.85,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,1,68.35,No,,,2001,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Ambient_Mean,,62.476,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,1,68.35,No,,,2001,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Ambient_Var,,18.743,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,1,68.35,No,,,2001,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Warmed_Mean,,107.597,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,2,68.35,No,,,2002,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Warmed_Var,,24.99,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,2,68.35,No,,,2002,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Ambient_Mean,,104.127,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,2,68.35,No,,,2002,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Ambient_Var,,28.461,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,2,68.35,No,,,2002,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Warmed_Mean,,118.056,Forb,Rubus,chamaemorus,1,GrowingSeason_average,1,68.35,No,,,2001,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Warmed_Var,,30.556,Forb,Rubus,chamaemorus,1,GrowingSeason_average,1,68.35,No,,,2001,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Ambient_Mean,,157.639,Forb,Rubus,chamaemorus,1,GrowingSeason_average,1,68.35,No,,,2001,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Ambient_Var,,41.667,Forb,Rubus,chamaemorus,1,GrowingSeason_average,1,68.35,No,,,2001,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Warmed_Mean,,186.111,Forb,Rubus,chamaemorus,1,GrowingSeason_average,2,68.35,No,,,2002,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Warmed_Var,,44.444,Forb,Rubus,chamaemorus,1,GrowingSeason_average,2,68.35,No,,,2002,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Ambient_Mean,,267.361,Forb,Rubus,chamaemorus,1,GrowingSeason_average,2,68.35,No,,,2002,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig5,Flower_num,mean_SE,,count,Ambient_Var,,47.222,Forb,Rubus,chamaemorus,1,GrowingSeason_average,2,68.35,No,,,2002,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,19.545,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,1,68.35,No,,,2001,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.909,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,1,68.35,No,,,2001,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,22.136,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,1,68.35,No,,,2001,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.545,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,1,68.35,No,,,2001,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,6.045,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,2,68.35,No,,,2002,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.636,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,2,68.35,No,,,2002,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,6,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,2,68.35,No,,,2002,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.409,Ever_Shrub,Andromeda,polifolia,1,GrowingSeason_average,2,68.35,No,,,2002,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,16.56,Forb,Rubus,chamaemorus,1,GrowingSeason_average,1,68.35,No,,,2001,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.32,Forb,Rubus,chamaemorus,1,GrowingSeason_average,1,68.35,No,,,2001,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,17.2,Forb,Rubus,chamaemorus,1,GrowingSeason_average,1,68.35,No,,,2001,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.56,Forb,Rubus,chamaemorus,1,GrowingSeason_average,1,68.35,No,,,2001,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,3.72,Forb,Rubus,chamaemorus,1,GrowingSeason_average,2,68.35,No,,,2002,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.28,Forb,Rubus,chamaemorus,1,GrowingSeason_average,2,68.35,No,,,2002,WAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,3.52,Forb,Rubus,chamaemorus,1,GrowingSeason_average,2,68.35,No,,,2002,AAA,
JA,61,Aerts_2004_GlobChangBiol,2000,Pub61_Fig6,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.453,Forb,Rubus,chamaemorus,1,GrowingSeason_average,2,68.35,No,,,2002,AAA,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_emergence,mean_SE,,julian_date,Warmed_Mean,,4.153,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,E,Measure from the y-axis edge to the left or right edge of each bar - these correspond to,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_emergence,mean_SE,,julian_date,Warmed_Var,,0.593,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,E,"the letters next to species (i.e. E-FS = E is left edge, FS is right edge)",
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_emergence,mean_SE,,julian_date,Ambient_Mean,,4.492,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,E,"SE = the error bar for each edge, L or R, respectively",
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_emergence,mean_SE,,julian_date,Ambient_Var,,0.806,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,E,record x-axis in Yvalue,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_bud_break,mean_SE,,julian_date,Warmed_Mean,,6.526,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,FS,This one is confusing so feel free to skip,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_bud_break,mean_SE,,julian_date,Warmed_Var,,0.551,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,FS,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_bud_break,mean_SE,,julian_date,Ambient_Mean,,8.009,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,FS,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_bud_break,mean_SE,,julian_date,Ambient_Var,,0.72,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,FS,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,9.025,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,B,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.805,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,B,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,13.39,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,B,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.722,Forb,Cerastium,alpinum,2,GrowingSeason_average,1.083,67.11333,No,,,B,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_emergence,mean_SE,,julian_date,Warmed_Mean,,4.609,,Draba,,2,GrowingSeason_average,1.083,67.11333,No,,,E,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_emergence,mean_SE,,julian_date,Warmed_Var,,0.478,,Draba,,2,GrowingSeason_average,1.083,67.11333,No,,,E,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_emergence,mean_SE,,julian_date,Ambient_Mean,,5.696,,Draba,,2,GrowingSeason_average,1.083,67.11333,No,,,E,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_emergence,mean_SE,,julian_date,Ambient_Var,,0.391,,Draba,,2,GrowingSeason_average,1.083,67.11333,No,,,E,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_bud_break,mean_SE,,julian_date,Warmed_Mean,,5.127,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,FS,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_bud_break,mean_SE,,julian_date,Warmed_Var,,0.551,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,FS,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_bud_break,mean_SE,,julian_date,Ambient_Mean,,5.805,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,FS,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_bud_break,mean_SE,,julian_date,Ambient_Var,,0.636,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,FS,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,7.288,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,B,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.508,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,B,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,11.186,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,B,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.593,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,B,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_seed_set,mean_SE,,julian_date,Warmed_Mean,,12.373,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,FR,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_seed_set,mean_SE,,julian_date,Warmed_Var,,0.426,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,FR,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_seed_set,mean_SE,,julian_date,Ambient_Mean,,17.208,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,FR,,
JA,64,Post_2008_ProcRSocB,2003,Pub64_Fig1,Phen_seed_set,mean_SE,,julian_date,Ambient_Var,,0.426,Decid_Shrub,Betula,nana,2,GrowingSeason_average,1.083,67.11333,No,,,FR,,
